0.026396377	-0.13757357	-0.361429304	-0.205866501	-0.228794858	-0.27927199
-0.128743097	-0.041815255	-0.337881714	-0.240757957	-0.226405993	-0.239524812
-0.241542622	0.011326315	-0.275957793	-0.231817111	-0.225990549	-0.190250352
-0.264429629	-0.008715302	-0.233495221	-0.22784923	-0.241734013	-0.143863708
-0.199448436	-0.005869948	-0.257078886	-0.223882392	-0.239266455	-0.162777424
-0.198438689	-0.005213302	-0.262459725	-0.224298373	-0.237777546	-0.168297932
-0.188320443	-0.003921381	-0.241574809	-0.222321585	-0.238817066	-0.152874738
-0.175811395	0.001163229	-0.242843881	-0.221572891	-0.237547874	-0.148177654
-0.171654776	0.002031936	-0.229931056	-0.220869482	-0.2376481	-0.133522242
-0.167961821	0.004202771	-0.228092074	-0.217688516	-0.237077981	-0.133545861
-0.169899717	0.002433148	-0.220989168	-0.216482937	-0.237500295	-0.128832385
-0.171908364	0.000782544	-0.21860294	-0.216025651	-0.238101631	-0.124902368
-0.173645869	0.001124333	-0.221512496	-0.21515806	-0.238279969	-0.127662972
-0.178891405	0.000581787	-0.223551452	-0.214998126	-0.239153832	-0.129843086
-0.178758502	0.00077665	-0.225486934	-0.214793816	-0.239084482	-0.132552832
-0.18273887	0.00010284	-0.225644529	-0.214384705	-0.240923703	-0.133633181
-0.1820326	-0.000160023	-0.22663331	-0.214336306	-0.240911782	-0.134019136
-0.182239577	-0.000512973	-0.22236824	-0.214813575	-0.240823045	-0.125536695
-0.181374937	-0.000717056	-0.222695857	-0.214653909	-0.240756437	-0.127101809
-0.181116581	-0.000960792	-0.223947987	-0.214652345	-0.241211757	-0.127939925
-0.180664912	-0.001016292	-0.219374359	-0.214459494	-0.242098808	-0.123718806
-0.180632636	-0.001107286	-0.213672385	-0.215527251	-0.241978437	-0.116917409
-0.180487499	-0.001204019	-0.21489878	-0.215377137	-0.241565958	-0.118511915
-0.180338144	4.52E-05	-0.214869991	-0.215286151	-0.239870295	-0.118790992
-0.180227146	0.000929296	-0.216062099	-0.213608682	-0.23820655	-0.120754227
-0.179089457	0.001100501	-0.216489702	-0.213321641	-0.237834036	-0.120236032
-0.178464383	0.001044463	-0.217858106	-0.212232202	-0.237685323	-0.120899729
-0.178292975	-0.000284058	-0.218197465	-0.211964041	-0.237659618	-0.12093436
-0.174735263	0.00062081	-0.221773162	-0.210030824	-0.236512855	-0.130127981
-0.166627243	0.00440364	-0.223711208	-0.202049151	-0.231697947	-0.141272008
-0.164025173	0.005873703	-0.235430002	-0.200666606	-0.230337694	-0.15337722
-0.163894445	0.007429521	-0.239131704	-0.200040624	-0.228875503	-0.16537343
-0.164445922	0.010913415	-0.210623041	-0.195918664	-0.228586614	-0.162055016
-0.163345248	0.011247401	-0.210888475	-0.190433145	-0.231111452	-0.16913031
-0.160625771	0.016757675	-0.214847073	-0.18517144	-0.230337501	-0.197045282
-0.158978552	0.016361773	-0.197458297	-0.182126567	-0.231357634	-0.18875967
-0.158971161	0.013461316	-0.200650886	-0.17994836	-0.233675048	-0.188420579
-0.159433514	0.008034062	-0.208007842	-0.180796981	-0.239620686	-0.184911445
-0.167283505	0.003923697	-0.232307851	-0.194153368	-0.240075529	-0.17770128
-0.169083327	0.00184429	-0.237362385	-0.205727652	-0.239994168	-0.170056388
-0.175327957	0.002073272	-0.236289427	-0.212264135	-0.229763851	-0.151425034
-0.181603432	0.006894912	-0.218285441	-0.219838604	-0.222879231	-0.126604944
-0.195812419	0.012485413	-0.207322955	-0.226627082	-0.219163954	-0.117785364
-0.199346393	0.012891511	-0.180530235	-0.231463805	-0.219662994	-0.091571771
-0.198699191	0.012794434	-0.172584057	-0.235092744	-0.219708651	-0.083636701
-0.209710956	0.012207568	-0.152852014	-0.238633439	-0.22129111	-0.074738398
inf	inf	inf	inf	inf	inf
-0.503602445	-0.315561682	-0.182635158	-0.342442453	-0.43532005	-0.093197927
-0.365604013	-0.830294371	-0.301009893	-0.313803643	-0.727587342	-0.191505447
-0.103401236	-0.752422154	-0.276573241	-0.240824506	-0.740784943	-0.232921511
0.041864768	-0.57197094	-0.264794111	-0.184363946	-0.654072523	-0.234103888
0.088631332	-0.252385199	-0.255476266	-0.070850499	-0.406929404	-0.212970406
0.153071404	-0.199387729	-0.293913782	-0.029747875	-0.308192939	-0.24902761
0.167224005	-0.162191942	-0.300466955	-0.010712549	-0.265063763	-0.257083207
0.163483918	-0.103000782	-0.329293847	-0.02003672	-0.260651678	-0.290328354
0.181532919	-0.040263012	-0.344003379	-0.001148974	-0.220383078	-0.324861109
0.21239993	-0.037811637	-0.324188322	0.036686279	-0.211833343	-0.299209327
0.222583637	-0.00356629	-0.353768617	0.056738656	-0.190349832	-0.341564745
0.206728444	-0.005540433	-0.346156776	0.041771833	-0.19181554	-0.33269009
-0.026741197	-0.16104193	-0.411130488	-0.190424263	-0.31842199	-0.315313905
-0.19085665	-0.15823552	-0.314839959	-0.263010055	-0.316243291	-0.219725117
-0.235454097	-0.029628621	-0.218560502	-0.226070002	-0.259283066	-0.161117002
-0.190979257	-0.043469541	-0.174725428	-0.216849849	-0.261128992	-0.132086739
-0.20190154	-0.031983357	-0.206852943	-0.220160484	-0.253950894	-0.134342253
-0.193840578	-0.021021333	-0.210990533	-0.219873369	-0.253128558	-0.129304722
-0.193602458	-0.007889479	-0.22021687	-0.225589961	-0.242036611	-0.145964891
-0.191021696	-0.009193412	-0.222402185	-0.218019992	-0.244212031	-0.135160446
-0.189298153	-0.01109749	-0.223642096	-0.216079175	-0.242477313	-0.128858164
-0.187436894	-0.015680401	-0.227147147	-0.213446975	-0.244226515	-0.133454442
-0.187599912	-0.017613409	-0.229369774	-0.213096842	-0.245581716	-0.135773376
-0.186715454	-0.017051445	-0.22702831	-0.210916176	-0.246472552	-0.132105067
-0.185417727	-0.017639557	-0.22759454	-0.2097864	-0.24710606	-0.132421657
-0.184757069	-0.012218565	-0.228617683	-0.208698452	-0.246402919	-0.136113957
-0.184259444	-0.008523535	-0.22940664	-0.208172843	-0.245738223	-0.136621907
-0.185631499	-0.009045563	-0.206832573	-0.207917869	-0.245860785	-0.132645532
-0.184414342	-0.009388734	-0.20935376	-0.207415298	-0.246057332	-0.134340331
-0.18373175	-0.010209165	-0.215144709	-0.20706062	-0.246217936	-0.135352805
-0.183294997	-0.010573238	-0.237062678	-0.206238419	-0.246099383	-0.149751633
-0.183240637	-0.011028972	-0.236971512	-0.206084028	-0.246549845	-0.149814963
-0.183894441	-0.011160091	-0.236904785	-0.205909505	-0.247125775	-0.159911543
-0.183463901	-0.010871624	-0.232533917	-0.201213449	-0.24674502	-0.176905736
-0.183203787	-0.011048593	-0.218903065	-0.198665887	-0.246945143	-0.176912516
-0.182040378	-0.010918892	-0.190607533	-0.193251088	-0.247538358	-0.175083905
-0.181908041	-0.011017691	-0.180566505	-0.189673617	-0.249539584	-0.174225837
-0.181609482	-0.012191577	-0.18198587	-0.185643077	-0.252920896	-0.175540298
-0.181629941	-0.014141747	-0.191653743	-0.185958341	-0.255346417	-0.178389817
-0.180327937	-0.014082127	-0.223435298	-0.186101392	-0.254644781	-0.193938583
-0.180269808	-0.0150714	-0.226594076	-0.186305121	-0.254793286	-0.193461806
-0.179881796	-0.014376891	-0.212129056	-0.184243709	-0.255786955	-0.191681117
-0.180209115	-0.014379997	-0.203816161	-0.186857149	-0.258132994	-0.190288529
-0.179461256	-0.010234238	-0.215238601	-0.188971102	-0.255661964	-0.194425538
-0.176061764	-0.009060633	-0.221053734	-0.18954584	-0.255095959	-0.196230695
-0.169093981	-0.003315401	-0.232428834	-0.189580783	-0.251604408	-0.200940788
-0.169574127	-0.003056019	-0.218476802	-0.189789414	-0.252231032	-0.198945701
-0.173023745	-0.003085623	-0.220064193	-0.194913536	-0.250550389	-0.198461533
-0.17310293	-0.001326532	-0.216228247	-0.196160674	-0.250145853	-0.197868884
-0.170048922	0.005360612	-0.219855443	-0.194180772	-0.246685609	-0.199175537
-0.17150104	0.004952959	-0.229278237	-0.194294006	-0.245912388	-0.200230107
-0.17246443	0.002976686	-0.227568522	-0.193626121	-0.246562392	-0.199928507
-0.172142535	0.002683955	-0.229077533	-0.187963873	-0.246617243	-0.203028932
-0.172382101	0.002391652	-0.230248809	-0.187907293	-0.246036753	-0.208008036
-0.175699845	0.002137653	-0.230603784	-0.187437221	-0.242720559	-0.209369168
-0.178308636	0.001952335	-0.221801758	-0.187491745	-0.242770612	-0.20873867
-0.177282885	-0.000932666	-0.205767319	-0.187508807	-0.244356409	-0.198958844
-0.176990792	-0.006073295	-0.195365071	-0.187736243	-0.247530207	-0.188498825
-0.172499597	-0.003758746	-0.212550014	-0.188650072	-0.246669501	-0.197391495
-0.174512252	-0.003755171	-0.225896835	-0.191882819	-0.245890737	-0.197514743
inf	inf	inf	inf	inf	inf
-0.228743687	-0.071254209	-0.137302771	-0.239762247	-0.278680563	-0.091240011
-0.218286112	-0.066118881	-0.2295378	-0.236937299	-0.261727601	-0.120336324
-0.13120544	0.007534035	-0.323506683	-0.197662383	-0.192705572	-0.235410124
-0.099427514	0.034684781	-0.311401367	-0.167088896	-0.179518089	-0.238935694
-0.047957439	0.054623481	-0.307088643	-0.13853085	-0.165562183	-0.2403716
-0.033845589	0.058393393	-0.322043836	-0.130964845	-0.161221474	-0.25630796
-0.013774199	0.06685546	-0.396543533	-0.125820652	-0.152078882	-0.313513428
-0.003820932	0.067972772	-0.436636448	-0.120883532	-0.143760487	-0.354216844
-0.006853272	0.071453072	-0.408173501	-0.11914783	-0.142389491	-0.33765009
0.007882065	0.090668134	-0.419847578	-0.105579734	-0.127754524	-0.345887661
0.010462864	0.098238252	-0.435637742	-0.101082817	-0.120127134	-0.363400072
0.013567353	0.107301161	-0.42811349	-0.100130484	-0.106883407	-0.362353384
0.009132667	0.055348489	-0.414604098	-0.133009911	-0.124739848	-0.347765088
-0.112225518	-0.05123125	-0.374623835	-0.187519476	-0.22648339	-0.232340828
-0.171712205	-0.117673524	-0.321989387	-0.210265413	-0.282783389	-0.166028157
-0.197692022	-0.129637033	-0.344026148	-0.204786375	-0.282976687	-0.179601252
-0.248651579	-0.116611466	-0.328092724	-0.204078406	-0.276343822	-0.154507264
-0.255590439	-0.076084353	-0.213821933	-0.210377499	-0.25841552	-0.120655693
-0.211239725	-0.069114894	-0.110605143	-0.203730866	-0.276020885	-0.042343058
-0.199578807	-0.026644686	-0.186258063	-0.209690973	-0.274468869	-0.09297365
-0.197533056	-0.017823728	-0.211410329	-0.221320257	-0.273500234	-0.118045598
-0.199000314	-0.011843774	-0.206790924	-0.225659043	-0.2596187	-0.127739832
-0.194620848	-0.006841523	-0.214117333	-0.226001814	-0.252876878	-0.134565905
-0.19546397	-0.008007306	-0.212733135	-0.224979565	-0.248855606	-0.126858756
-0.193166792	-0.007906261	-0.216958046	-0.222854763	-0.246377543	-0.129938737
-0.191571772	-0.008460416	-0.21881783	-0.222106948	-0.245553434	-0.1326662
-0.190538481	-0.008641617	-0.221263185	-0.221792132	-0.244470552	-0.134302065
-0.189955935	-0.008181063	-0.220769584	-0.219513461	-0.245012581	-0.13439782
-0.188249961	-0.008318149	-0.221871182	-0.217696071	-0.244576618	-0.134709284
-0.187706992	-0.010115233	-0.221743226	-0.215651333	-0.245418012	-0.13556315
-0.18502444	-0.010062672	-0.225688651	-0.209841475	-0.245120481	-0.143168166
-0.184874937	-0.006299513	-0.231004387	-0.207138017	-0.244871885	-0.154562473
-0.184263214	-0.005310238	-0.230931729	-0.202280208	-0.244725704	-0.155053839
-0.182839647	-0.005686799	-0.230686516	-0.201511994	-0.245136276	-0.154869929
-0.18212685	-0.006453199	-0.230704769	-0.20129925	-0.245089129	-0.154455304
-0.180472568	-0.004142656	-0.229177415	-0.201257303	-0.244089961	-0.15436025
-0.177280813	-0.004303241	-0.230099142	-0.198260844	-0.24244833	-0.154282272
-0.178922087	-0.004963031	-0.227206275	-0.198283687	-0.242528379	-0.153199837
-0.181116059	-0.005727831	-0.227865443	-0.198224112	-0.242554754	-0.152359933
-0.181093976	-0.00788051	-0.23167704	-0.199068338	-0.242235169	-0.153269991
-0.183832109	-0.013123572	-0.230733454	-0.203171089	-0.243394554	-0.14894405
-0.179696381	-0.011032418	-0.225190118	-0.200075552	-0.240280449	-0.149582252
-0.175481364	-0.009819788	-0.223542944	-0.196749657	-0.239880204	-0.155086413
-0.17173171	-0.007888446	-0.222797439	-0.19125706	-0.237781748	-0.161616102
-0.172659308	-0.007907305	-0.218038827	-0.191881195	-0.238067314	-0.161224365
-0.174473256	-0.006231369	-0.215969324	-0.19442299	-0.237478703	-0.163693517
-0.173531413	-0.004304898	-0.220116794	-0.196282953	-0.234687388	-0.169295207
-0.171969458	-0.003724462	-0.221855387	-0.200310767	-0.234655157	-0.168623716
-0.173243567	-0.003560182	-0.224590167	-0.205195129	-0.23224315	-0.169735715
-0.174276009	-0.004850453	-0.222124711	-0.208278835	-0.233837396	-0.16460152
-0.176331431	-0.006550091	-0.222356215	-0.210350469	-0.234829575	-0.161808312
-0.181514531	-0.00754839	-0.222390845	-0.212670356	-0.235932812	-0.146070659
-0.186801165	-0.010440124	-0.217734054	-0.215013847	-0.239638552	-0.128315806
-0.18680115	-0.01087587	-0.218444198	-0.214726463	-0.241375893	-0.128100917
-0.189306319	-0.011345134	-0.218913049	-0.215381533	-0.24230428	-0.127448216
-0.189635783	-0.012578052	-0.21815218	-0.216861129	-0.2426029	-0.12031161
-0.18817763	-0.011818002	-0.218248725	-0.216420263	-0.241889924	-0.122661173
-0.18804507	-0.01181901	-0.217712715	-0.216576576	-0.241731644	-0.120345309
-0.188466385	-0.011969307	-0.217753336	-0.21805492	-0.242015392	-0.121034861
-0.188473433	-0.012134818	-0.217616692	-0.21884568	-0.242287949	-0.12019071
